basemesh,gender,race,dst_type,dst_filename,dst_filepath,ref_filepath,METRO,DAME,FMPD,MSDM,MSDM2,RMS
BMW13,Male,White/Caucasian,Noise_f0.01,BMW13-Noise_f0.01_a08.3330.obj,stimuli\BMW13\BMW13-Noise_f0.01_a08.3330.obj,stimuli\BMW13\BMW13-ref.obj,0.006157,0.010516719,0.002179929,0.182564,0.270339,0.8952914999999999
BMW13,Male,White/Caucasian,Noise_f0.01,BMW13-Noise_f0.01_a11.6665.obj,stimuli\BMW13\BMW13-Noise_f0.01_a11.6665.obj,stimuli\BMW13\BMW13-ref.obj,0.008557,0.014753408,0.00451787,0.244126,0.335415,1.2487849999999998
BMW13,Male,White/Caucasian,Noise_f0.01,BMW13-Noise_f0.01_a15.0000.obj,stimuli\BMW13\BMW13-Noise_f0.01_a15.0000.obj,stimuli\BMW13\BMW13-ref.obj,0.010912,0.019018051,0.00764658,0.300654,0.384731,1.5982435
BMW13,Male,White/Caucasian,Noise_f0.06,BMW13-ref.obj,stimuli\BMW13\BMW13-ref.obj,stimuli\BMW13\BMW13-ref.obj,0,0,0,0,0,0.0
BMW13,Male,White/Caucasian,Noise_f0.06,BMW13-Noise_f0.06_a00.2100.obj,stimuli\BMW13\BMW13-Noise_f0.06_a00.2100.obj,stimuli\BMW13\BMW13-ref.obj,0.000202,0.005722497,0.005791087,0.07644,0.0878528,0.023184999999999997
BMW13,Male,White/Caucasian,Noise_f0.06,BMW13-Noise_f0.06_a00.3500.obj,stimuli\BMW13\BMW13-Noise_f0.06_a00.3500.obj,stimuli\BMW13\BMW13-ref.obj,0.000337,0.009537951,0.015906865,0.096791,0.140165,0.038637
BMW13,Male,White/Caucasian,Noise_f0.06,BMW13-Noise_f0.06_a00.4900.obj,stimuli\BMW13\BMW13-Noise_f0.06_a00.4900.obj,stimuli\BMW13\BMW13-ref.obj,0.000472,0.013354886,0.02771247,0.116978,0.183107,0.0540845
BMW13,Male,White/Caucasian,Noise_f0.06,BMW13-Noise_f0.06_a00.6300.obj,stimuli\BMW13\BMW13-Noise_f0.06_a00.6300.obj,stimuli\BMW13\BMW13-ref.obj,0.000606,0.017173109,0.039891338,0.136166,0.219121,0.0695305
BMW13,Male,White/Caucasian,Noise_f0.34,BMW13-ref.obj,stimuli\BMW13\BMW13-ref.obj,stimuli\BMW13\BMW13-ref.obj,0,0,0,0,0,0.0
BMW13,Male,White/Caucasian,Noise_f0.34,BMW13-Noise_f0.34_a00.0675.obj,stimuli\BMW13\BMW13-Noise_f0.34_a00.0675.obj,stimuli\BMW13\BMW13-ref.obj,7.20E-05,0.00976887,0.022765093,0.088588,0.157473,0.0063955
BMW13,Male,White/Caucasian,Noise_f0.34,BMW13-Noise_f0.34_a00.1125.obj,stimuli\BMW13\BMW13-Noise_f0.34_a00.1125.obj,stimuli\BMW13\BMW13-ref.obj,0.00012,0.016281429,0.05126638,0.111112,0.242026,0.010654
BMW13,Male,White/Caucasian,Noise_f0.34,BMW13-Noise_f0.34_a00.1575.obj,stimuli\BMW13\BMW13-Noise_f0.34_a00.1575.obj,stimuli\BMW13\BMW13-ref.obj,0.000168,0.022796127,0.079094146,0.133454,0.309404,0.0149095
BMW13,Male,White/Caucasian,Noise_f0.34,BMW13-Noise_f0.34_a00.2025.obj,stimuli\BMW13\BMW13-Noise_f0.34_a00.2025.obj,stimuli\BMW13\BMW13-ref.obj,0.000216,0.02931239,0.106043782,0.154166,0.364477,0.019160499999999997
BMW13,Male,White/Caucasian,Noise_f2.00,BMW13-ref.obj,stimuli\BMW13\BMW13-ref.obj,stimuli\BMW13\BMW13-ref.obj,0,0,0,0,0,0.0
BMW13,Male,White/Caucasian,Noise_f2.00,BMW13-Noise_f2.00_a00.0740.obj,stimuli\BMW13\BMW13-Noise_f2.00_a00.0740.obj,stimuli\BMW13\BMW13-ref.obj,7.60E-05,0.015520922,0.052513145,0.123363,0.268623,0.0064395
BMW13,Male,White/Caucasian,Noise_f2.00,BMW13-Noise_f2.00_a00.1233.obj,stimuli\BMW13\BMW13-Noise_f2.00_a00.1233.obj,stimuli\BMW13\BMW13-ref.obj,0.000127,0.025875288,0.095568643,0.147524,0.384115,0.010716
BMW13,Male,White/Caucasian,Noise_f2.00,BMW13-Noise_f2.00_a00.1727.obj,stimuli\BMW13\BMW13-Noise_f2.00_a00.1727.obj,stimuli\BMW13\BMW13-ref.obj,0.000178,0.036243687,0.136435753,0.170389,0.465178,0.01498
BMW13,Male,White/Caucasian,Noise_f2.00,BMW13-Noise_f2.00_a00.2220.obj,stimuli\BMW13\BMW13-Noise_f2.00_a00.2220.obj,stimuli\BMW13\BMW13-ref.obj,0.000229,0.046629796,0.175944157,0.193108,0.525377,0.019232
BMW13,Male,White/Caucasian,Simp,BMW13-ref.obj,stimuli\BMW13\BMW13-ref.obj,stimuli\BMW13\BMW13-ref.obj,0,-1,0,-1,0,0.0
BMW13,Male,White/Caucasian,Simp,BMW13-Simp_p25.00.obj,stimuli\BMW13\BMW13-Simp_p25.00.obj,stimuli\BMW13\BMW13-ref.obj,0.000515,-1,0.055437926,-1,0.282789,0.008323
BMW13,Male,White/Caucasian,Simp,BMW13-Simp_p12.50.obj,stimuli\BMW13\BMW13-Simp_p12.50.obj,stimuli\BMW13\BMW13-ref.obj,0.000421,-1,0.13793893,-1,0.390911,0.0191565
BMW13,Male,White/Caucasian,Simp,BMW13-Simp_p06.25.obj,stimuli\BMW13\BMW13-Simp_p06.25.obj,stimuli\BMW13\BMW13-ref.obj,0.001146,-1,0.287509217,-1,0.465956,0.039625
BMW13,Male,White/Caucasian,Simp,BMW13-Simp_p03.12.obj,stimuli\BMW13\BMW13-Simp_p03.12.obj,stimuli\BMW13\BMW13-ref.obj,0.001779,-1,0.481807205,-1,0.519782,0.07824400000000001
BMW13,Male,White/Caucasian,Smooth,BMW13-ref.obj,stimuli\BMW13\BMW13-ref.obj,stimuli\BMW13\BMW13-ref.obj,0,0,0,0,0,0.0
BMW13,Male,White/Caucasian,Smooth,BMW13-Smooth_i02.obj,stimuli\BMW13\BMW13-Smooth_i02.obj,stimuli\BMW13\BMW13-ref.obj,0.001916,0.003315375,0.004006841,0.107481,0.0690658,0.113814
BMW13,Male,White/Caucasian,Smooth,BMW13-Smooth_i06.obj,stimuli\BMW13\BMW13-Smooth_i06.obj,stimuli\BMW13\BMW13-ref.obj,0.004592,0.006490788,0.004822,0.134914,0.119377,0.332211
BMW13,Male,White/Caucasian,Smooth,BMW13-Smooth_i12.obj,stimuli\BMW13\BMW13-Smooth_i12.obj,stimuli\BMW13\BMW13-ref.obj,0.008059,0.009486841,0.00520997,0.162867,0.164045,0.6428265
BMW13,Male,White/Caucasian,Smooth,BMW13-Smooth_i20.obj,stimuli\BMW13\BMW13-Smooth_i20.obj,stimuli\BMW13\BMW13-ref.obj,0.012085,0.01203314,0.005329771,0.193661,0.205976,1.0335109999999998
BMW14,Male,White/Caucasian,Noise_f0.01,BMW14-ref.obj,stimuli\BMW14\BMW14-ref.obj,stimuli\BMW14\BMW14-ref.obj,0,0,0,0,0,0.0
BMW14,Male,White/Caucasian,Noise_f0.01,BMW14-Noise_f0.01_a05.0000.obj,stimuli\BMW14\BMW14-Noise_f0.01_a05.0000.obj,stimuli\BMW14\BMW14-ref.obj,0.003756,0.006254696,0.000794318,0.125565,0.178265,0.5368200000000001
BMW14,Male,White/Caucasian,Noise_f0.01,BMW14-Noise_f0.01_a08.3330.obj,stimuli\BMW14\BMW14-Noise_f0.01_a08.3330.obj,stimuli\BMW14\BMW14-ref.obj,0.006247,0.010437872,0.002621336,0.185256,0.276177,0.8916675000000001
BMW14,Male,White/Caucasian,Noise_f0.01,BMW14-Noise_f0.01_a11.6665.obj,stimuli\BMW14\BMW14-Noise_f0.01_a11.6665.obj,stimuli\BMW14\BMW14-ref.obj,0.008726,0.014640154,0.005554007,0.248632,0.337559,1.243571
BMW14,Male,White/Caucasian,Noise_f0.01,BMW14-Noise_f0.01_a15.0000.obj,stimuli\BMW14\BMW14-Noise_f0.01_a15.0000.obj,stimuli\BMW14\BMW14-ref.obj,0.011193,0.018868294,0.009340367,0.303771,0.384579,1.591958
BMW14,Male,White/Caucasian,Noise_f0.06,BMW14-ref.obj,stimuli\BMW14\BMW14-ref.obj,stimuli\BMW14\BMW14-ref.obj,0,0,0,0,0,0.0
BMW14,Male,White/Caucasian,Noise_f0.06,BMW14-Noise_f0.06_a00.2100.obj,stimuli\BMW14\BMW14-Noise_f0.06_a00.2100.obj,stimuli\BMW14\BMW14-ref.obj,0.000214,0.005641312,0.005484483,0.077963,0.0917225,0.0230275
BMW14,Male,White/Caucasian,Noise_f0.06,BMW14-Noise_f0.06_a00.3500.obj,stimuli\BMW14\BMW14-Noise_f0.06_a00.3500.obj,stimuli\BMW14\BMW14-ref.obj,0.000357,0.009402673,0.015403825,0.0983,0.144359,0.038377499999999995
BMW14,Male,White/Caucasian,Noise_f0.06,BMW14-Noise_f0.06_a00.4900.obj,stimuli\BMW14\BMW14-Noise_f0.06_a00.4900.obj,stimuli\BMW14\BMW14-ref.obj,0.000499,0.013165483,0.027354701,0.119691,0.186532,0.0537205
BMW14,Male,White/Caucasian,Noise_f0.06,BMW14-Noise_f0.06_a00.6300.obj,stimuli\BMW14\BMW14-Noise_f0.06_a00.6300.obj,stimuli\BMW14\BMW14-ref.obj,0.000642,0.016929442,0.039766235,0.139432,0.221327,0.0690625
BMW14,Male,White/Caucasian,Noise_f0.34,BMW14-ref.obj,stimuli\BMW14\BMW14-ref.obj,stimuli\BMW14\BMW14-ref.obj,0,0,0,0,0,0.0
BMW14,Male,White/Caucasian,Noise_f0.34,BMW14-Noise_f0.34_a00.0675.obj,stimuli\BMW14\BMW14-Noise_f0.34_a00.0675.obj,stimuli\BMW14\BMW14-ref.obj,7.90E-05,0.009561074,0.021133499,0.090426,0.16383,0.006443
BMW14,Male,White/Caucasian,Noise_f0.34,BMW14-Noise_f0.34_a00.1125.obj,stimuli\BMW14\BMW14-Noise_f0.34_a00.1125.obj,stimuli\BMW14\BMW14-ref.obj,0.000131,0.015935519,0.048879958,0.114285,0.248542,0.010732
BMW14,Male,White/Caucasian,Noise_f0.34,BMW14-Noise_f0.34_a00.1575.obj,stimuli\BMW14\BMW14-Noise_f0.34_a00.1575.obj,stimuli\BMW14\BMW14-ref.obj,0.000182,0.022312366,0.076050117,0.138496,0.316227,0.015018
BMW14,Male,White/Caucasian,Noise_f0.34,BMW14-Noise_f0.34_a00.2025.obj,stimuli\BMW14\BMW14-Noise_f0.34_a00.2025.obj,stimuli\BMW14\BMW14-ref.obj,0.000233,0.028691138,0.102437491,0.160224,0.371604,0.0193
BMW14,Male,White/Caucasian,Noise_f2.00,BMW14-ref.obj,stimuli\BMW14\BMW14-ref.obj,stimuli\BMW14\BMW14-ref.obj,0,0,0,0,0,0.0
BMW14,Male,White/Caucasian,Noise_f2.00,BMW14-Noise_f2.00_a00.0740.obj,stimuli\BMW14\BMW14-Noise_f2.00_a00.0740.obj,stimuli\BMW14\BMW14-ref.obj,7.70E-05,0.015169868,0.050660951,0.125019,0.280691,0.0063725
BMW14,Male,White/Caucasian,Noise_f2.00,BMW14-Noise_f2.00_a00.1233.obj,stimuli\BMW14\BMW14-Noise_f2.00_a00.1233.obj,stimuli\BMW14\BMW14-ref.obj,0.000128,0.025291319,0.09258009,0.151074,0.397878,0.0106025
BMW14,Male,White/Caucasian,Noise_f2.00,BMW14-Noise_f2.00_a00.1727.obj,stimuli\BMW14\BMW14-Noise_f2.00_a00.1727.obj,stimuli\BMW14\BMW14-ref.obj,0.000179,0.035427576,0.133289267,0.175489,0.478014,0.0148205
BMW14,Male,White/Caucasian,Noise_f2.00,BMW14-Noise_f2.00_a00.2220.obj,stimuli\BMW14\BMW14-Noise_f2.00_a00.2220.obj,stimuli\BMW14\BMW14-ref.obj,0.00023,0.045582467,0.172960927,0.199666,0.536421,0.019022999999999998
BMW14,Male,White/Caucasian,Simp,BMW14-ref.obj,stimuli\BMW14\BMW14-ref.obj,stimuli\BMW14\BMW14-ref.obj,0,-1,0,-1,0,0.0
BMW14,Male,White/Caucasian,Simp,BMW14-Simp_p25.00.obj,stimuli\BMW14\BMW14-Simp_p25.00.obj,stimuli\BMW14\BMW14-ref.obj,0.000261,-1,0.051606989,-1,0.277274,0.007939
BMW14,Male,White/Caucasian,Simp,BMW14-Simp_p12.50.obj,stimuli\BMW14\BMW14-Simp_p12.50.obj,stimuli\BMW14\BMW14-ref.obj,0.000502,-1,0.135030687,-1,0.388168,0.0185305
BMW14,Male,White/Caucasian,Simp,BMW14-Simp_p06.25.obj,stimuli\BMW14\BMW14-Simp_p06.25.obj,stimuli\BMW14\BMW14-ref.obj,0.000873,-1,0.277150815,-1,0.462812,0.0387575
BMW14,Male,White/Caucasian,Simp,BMW14-Simp_p03.12.obj,stimuli\BMW14\BMW14-Simp_p03.12.obj,stimuli\BMW14\BMW14-ref.obj,0.00148,-1,0.461447232,-1,0.512709,0.0762635
BMW14,Male,White/Caucasian,Smooth,BMW14-ref.obj,stimuli\BMW14\BMW14-ref.obj,stimuli\BMW14\BMW14-ref.obj,0,0,0,0,0,0.0
BMW14,Male,White/Caucasian,Smooth,BMW14-Smooth_i02.obj,stimuli\BMW14\BMW14-Smooth_i02.obj,stimuli\BMW14\BMW14-ref.obj,0.001854,0.003184728,0.003969797,0.108793,0.0675908,0.115009
BMW14,Male,White/Caucasian,Smooth,BMW14-Smooth_i06.obj,stimuli\BMW14\BMW14-Smooth_i06.obj,stimuli\BMW14\BMW14-ref.obj,0.004442,0.006223313,0.004734244,0.137044,0.11764,0.3360645
BMW14,Male,White/Caucasian,Smooth,BMW14-Smooth_i12.obj,stimuli\BMW14\BMW14-Smooth_i12.obj,stimuli\BMW14\BMW14-ref.obj,0.007793,0.009068801,0.005145192,0.164421,0.164597,0.6509035000000001
BMW14,Male,White/Caucasian,Smooth,BMW14-Smooth_i20.obj,stimuli\BMW14\BMW14-Smooth_i20.obj,stimuli\BMW14\BMW14-ref.obj,0.011689,0.011481902,0.005302371,0.195348,0.209139,1.0476735000000001
BMW15,Male,White/Caucasian,Noise_f0.01,BMW15-ref.obj,stimuli\BMW15\BMW15-ref.obj,stimuli\BMW15\BMW15-ref.obj,0,0,0,0,0,0.0
BMW15,Male,White/Caucasian,Noise_f0.01,BMW15-Noise_f0.01_a05.0000.obj,stimuli\BMW15\BMW15-Noise_f0.01_a05.0000.obj,stimuli\BMW15\BMW15-ref.obj,0.003663,0.006071842,0.001211677,0.127919,0.182075,0.5349415
BMW15,Male,White/Caucasian,Noise_f0.01,BMW15-Noise_f0.01_a08.3330.obj,stimuli\BMW15\BMW15-Noise_f0.01_a08.3330.obj,stimuli\BMW15\BMW15-ref.obj,0.00609,0.01013311,0.002741204,0.190264,0.274956,0.8888065
BMW15,Male,White/Caucasian,Noise_f0.01,BMW15-Noise_f0.01_a11.6665.obj,stimuli\BMW15\BMW15-Noise_f0.01_a11.6665.obj,stimuli\BMW15\BMW15-ref.obj,0.008503,0.014212441,0.005155254,0.255143,0.335267,1.239743
BMW15,Male,White/Caucasian,Noise_f0.01,BMW15-Noise_f0.01_a15.0000.obj,stimuli\BMW15\BMW15-Noise_f0.01_a15.0000.obj,stimuli\BMW15\BMW15-ref.obj,0.010904,0.018315136,0.008365503,0.309987,0.383044,1.5875795
BMW15,Male,White/Caucasian,Noise_f0.06,BMW15-ref.obj,stimuli\BMW15\BMW15-ref.obj,stimuli\BMW15\BMW15-ref.obj,0,0,0,0,0,0.0
BMW15,Male,White/Caucasian,Noise_f0.06,BMW15-Noise_f0.06_a00.2100.obj,stimuli\BMW15\BMW15-Noise_f0.06_a00.2100.obj,stimuli\BMW15\BMW15-ref.obj,0.000189,0.005515202,0.005280241,0.077274,0.089456,0.0235265
BMW15,Male,White/Caucasian,Noise_f0.06,BMW15-Noise_f0.06_a00.3500.obj,stimuli\BMW15\BMW15-Noise_f0.06_a00.3500.obj,stimuli\BMW15\BMW15-ref.obj,0.000315,0.009191678,0.015019165,0.096717,0.142508,0.039205000000000004
BMW15,Male,White/Caucasian,Noise_f0.06,BMW15-Noise_f0.06_a00.4900.obj,stimuli\BMW15\BMW15-Noise_f0.06_a00.4900.obj,stimuli\BMW15\BMW15-ref.obj,0.000441,0.012868998,0.026409968,0.117001,0.185327,0.05488
BMW15,Male,White/Caucasian,Noise_f0.06,BMW15-Noise_f0.06_a00.6300.obj,stimuli\BMW15\BMW15-Noise_f0.06_a00.6300.obj,stimuli\BMW15\BMW15-ref.obj,0.000567,0.016546808,0.038211311,0.136584,0.220734,0.0705555
BMW15,Male,White/Caucasian,Noise_f0.34,BMW15-ref.obj,stimuli\BMW15\BMW15-ref.obj,stimuli\BMW15\BMW15-ref.obj,0,0,0,0,0,0.0
BMW15,Male,White/Caucasian,Noise_f0.34,BMW15-Noise_f0.34_a00.0675.obj,stimuli\BMW15\BMW15-Noise_f0.34_a00.0675.obj,stimuli\BMW15\BMW15-ref.obj,6.80E-05,0.009389296,0.021485259,0.091061,0.160409,0.0063655
BMW15,Male,White/Caucasian,Noise_f0.34,BMW15-Noise_f0.34_a00.1125.obj,stimuli\BMW15\BMW15-Noise_f0.34_a00.1125.obj,stimuli\BMW15\BMW15-ref.obj,0.000113,0.015648629,0.049252351,0.113063,0.244984,0.010605
BMW15,Male,White/Caucasian,Noise_f0.34,BMW15-Noise_f0.34_a00.1575.obj,stimuli\BMW15\BMW15-Noise_f0.34_a00.1575.obj,stimuli\BMW15\BMW15-ref.obj,0.000158,0.021909841,0.076443052,0.137134,0.312216,0.014839
BMW15,Male,White/Caucasian,Noise_f0.34,BMW15-Noise_f0.34_a00.2025.obj,stimuli\BMW15\BMW15-Noise_f0.34_a00.2025.obj,stimuli\BMW15\BMW15-ref.obj,0.000203,0.028172546,0.103264463,0.159034,0.367204,0.019072
BMW15,Male,White/Caucasian,Noise_f2.00,BMW15-ref.obj,stimuli\BMW15\BMW15-ref.obj,stimuli\BMW15\BMW15-ref.obj,0,0,0,0,0,0.0
BMW15,Male,White/Caucasian,Noise_f2.00,BMW15-Noise_f2.00_a00.0740.obj,stimuli\BMW15\BMW15-Noise_f2.00_a00.0740.obj,stimuli\BMW15\BMW15-ref.obj,7.70E-05,0.015100812,0.051621577,0.126753,0.275402,0.0064315
BMW15,Male,White/Caucasian,Noise_f2.00,BMW15-Noise_f2.00_a00.1233.obj,stimuli\BMW15\BMW15-Noise_f2.00_a00.1233.obj,stimuli\BMW15\BMW15-ref.obj,0.000128,0.025174131,0.093352451,0.151476,0.392278,0.0106995
BMW15,Male,White/Caucasian,Noise_f2.00,BMW15-Noise_f2.00_a00.1727.obj,stimuli\BMW15\BMW15-Noise_f2.00_a00.1727.obj,stimuli\BMW15\BMW15-ref.obj,0.000179,0.035260825,0.133761804,0.175735,0.473101,0.014956
BMW15,Male,White/Caucasian,Noise_f2.00,BMW15-Noise_f2.00_a00.2220.obj,stimuli\BMW15\BMW15-Noise_f2.00_a00.2220.obj,stimuli\BMW15\BMW15-ref.obj,0.00023,0.045365621,0.173214641,0.198603,0.532216,0.0191985
BMW15,Male,White/Caucasian,Simp,BMW15-ref.obj,stimuli\BMW15\BMW15-ref.obj,stimuli\BMW15\BMW15-ref.obj,0,-1,0,-1,0,0.0
BMW15,Male,White/Caucasian,Simp,BMW15-Simp_p25.00.obj,stimuli\BMW15\BMW15-Simp_p25.00.obj,stimuli\BMW15\BMW15-ref.obj,0.000352,-1,0.052389689,-1,0.279877,0.007838
BMW15,Male,White/Caucasian,Simp,BMW15-Simp_p12.50.obj,stimuli\BMW15\BMW15-Simp_p12.50.obj,stimuli\BMW15\BMW15-ref.obj,0.0008,-1,0.130417581,-1,0.387048,0.0182825
BMW15,Male,White/Caucasian,Simp,BMW15-Simp_p06.25.obj,stimuli\BMW15\BMW15-Simp_p06.25.obj,stimuli\BMW15\BMW15-ref.obj,0.00083,-1,0.270681547,-1,0.463597,0.0379245
BMW15,Male,White/Caucasian,Simp,BMW15-Simp_p03.12.obj,stimuli\BMW15\BMW15-Simp_p03.12.obj,stimuli\BMW15\BMW15-ref.obj,0.00167,-1,0.458306671,-1,0.516038,0.074364
BMW15,Male,White/Caucasian,Smooth,BMW15-ref.obj,stimuli\BMW15\BMW15-ref.obj,stimuli\BMW15\BMW15-ref.obj,0,0,0,0,0,0.0
BMW15,Male,White/Caucasian,Smooth,BMW15-Smooth_i02.obj,stimuli\BMW15\BMW15-Smooth_i02.obj,stimuli\BMW15\BMW15-ref.obj,0.001828,0.003058897,0.004001594,0.10984,0.0707546,0.1106775
BMW15,Male,White/Caucasian,Smooth,BMW15-Smooth_i06.obj,stimuli\BMW15\BMW15-Smooth_i06.obj,stimuli\BMW15\BMW15-ref.obj,0.004379,0.005967951,0.004747645,0.136712,0.120115,0.32353
BMW15,Male,White/Caucasian,Smooth,BMW15-Smooth_i12.obj,stimuli\BMW15\BMW15-Smooth_i12.obj,stimuli\BMW15\BMW15-ref.obj,0.007683,0.008739306,0.005092959,0.162937,0.165013,0.6270439999999999
BMW15,Male,White/Caucasian,Smooth,BMW15-Smooth_i20.obj,stimuli\BMW15\BMW15-Smooth_i20.obj,stimuli\BMW15\BMW15-ref.obj,0.011523,0.011110913,0.005228413,0.192297,0.207119,1.010116
BMW16,Male,White/Caucasian,Noise_f0.01,BMW16-ref.obj,stimuli\BMW16\BMW16-ref.obj,stimuli\BMW16\BMW16-ref.obj,0,0,0,0,0,0.0
BMW16,Male,White/Caucasian,Noise_f0.01,BMW16-Noise_f0.01_a05.0000.obj,stimuli\BMW16\BMW16-Noise_f0.01_a05.0000.obj,stimuli\BMW16\BMW16-ref.obj,0.003477,0.006225469,0.00108902,0.125892,0.173832,0.5279155
BMW16,Male,White/Caucasian,Noise_f0.01,BMW16-Noise_f0.01_a08.3330.obj,stimuli\BMW16\BMW16-Noise_f0.01_a08.3330.obj,stimuli\BMW16\BMW16-ref.obj,0.005778,0.010384937,0.00270469,0.183975,0.269874,0.8776975
BMW16,Male,White/Caucasian,Noise_f0.01,BMW16-Noise_f0.01_a11.6665.obj,stimuli\BMW16\BMW16-Noise_f0.01_a11.6665.obj,stimuli\BMW16\BMW16-ref.obj,0.008062,0.014560063,0.005368165,0.244921,0.330189,1.2249505
BMW16,Male,White/Caucasian,Noise_f0.01,BMW16-Noise_f0.01_a15.0000.obj,stimuli\BMW16\BMW16-Noise_f0.01_a15.0000.obj,stimuli\BMW16\BMW16-ref.obj,0.010328,0.018758209,0.008794443,0.29746,0.37973,1.5689855
BMW16,Male,White/Caucasian,Noise_f0.06,BMW16-ref.obj,stimuli\BMW16\BMW16-ref.obj,stimuli\BMW16\BMW16-ref.obj,0,0,0,0,0,0.0
BMW16,Male,White/Caucasian,Noise_f0.06,BMW16-Noise_f0.06_a00.2100.obj,stimuli\BMW16\BMW16-Noise_f0.06_a00.2100.obj,stimuli\BMW16\BMW16-ref.obj,0.000191,0.005699017,0.004890491,0.077668,0.0887305,0.023336
BMW16,Male,White/Caucasian,Noise_f0.06,BMW16-Noise_f0.06_a00.3500.obj,stimuli\BMW16\BMW16-Noise_f0.06_a00.3500.obj,stimuli\BMW16\BMW16-ref.obj,0.000318,0.009498619,0.014475456,0.096482,0.14236,0.038887000000000005
BMW16,Male,White/Caucasian,Noise_f0.06,BMW16-Noise_f0.06_a00.4900.obj,stimuli\BMW16\BMW16-Noise_f0.06_a00.4900.obj,stimuli\BMW16\BMW16-ref.obj,0.000445,0.013299594,0.025829225,0.116574,0.186109,0.0544355
BMW16,Male,White/Caucasian,Noise_f0.06,BMW16-Noise_f0.06_a00.6300.obj,stimuli\BMW16\BMW16-Noise_f0.06_a00.6300.obj,stimuli\BMW16\BMW16-ref.obj,0.000572,0.017101586,0.037555262,0.135727,0.222649,0.0699785
BMW16,Male,White/Caucasian,Noise_f0.34,BMW16-ref.obj,stimuli\BMW16\BMW16-ref.obj,stimuli\BMW16\BMW16-ref.obj,0,0,0,0,0,0.0
BMW16,Male,White/Caucasian,Noise_f0.34,BMW16-Noise_f0.34_a00.0675.obj,stimuli\BMW16\BMW16-Noise_f0.34_a00.0675.obj,stimuli\BMW16\BMW16-ref.obj,7.50E-05,0.009740826,0.021884045,0.088004,0.159541,0.006398
BMW16,Male,White/Caucasian,Noise_f0.34,BMW16-Noise_f0.34_a00.1125.obj,stimuli\BMW16\BMW16-Noise_f0.34_a00.1125.obj,stimuli\BMW16\BMW16-ref.obj,0.000126,0.016234858,0.050261626,0.109771,0.244724,0.0106575
BMW16,Male,White/Caucasian,Noise_f0.34,BMW16-Noise_f0.34_a00.1575.obj,stimuli\BMW16\BMW16-Noise_f0.34_a00.1575.obj,stimuli\BMW16\BMW16-ref.obj,0.000176,0.022731027,0.077658244,0.130902,0.31173,0.014913
BMW16,Male,White/Caucasian,Noise_f0.34,BMW16-Noise_f0.34_a00.2025.obj,stimuli\BMW16\BMW16-Noise_f0.34_a00.2025.obj,stimuli\BMW16\BMW16-ref.obj,0.000226,0.029228989,0.104410193,0.151046,0.36614,0.0191625
BMW16,Male,White/Caucasian,Noise_f2.00,BMW16-ref.obj,stimuli\BMW16\BMW16-ref.obj,stimuli\BMW16\BMW16-ref.obj,0,0,0,0,0,0.0
BMW16,Male,White/Caucasian,Noise_f2.00,BMW16-Noise_f2.00_a00.0740.obj,stimuli\BMW16\BMW16-Noise_f2.00_a00.0740.obj,stimuli\BMW16\BMW16-ref.obj,7.70E-05,0.01542028,0.051088248,0.122624,0.263418,0.0064115000000000005
BMW16,Male,White/Caucasian,Noise_f2.00,BMW16-Noise_f2.00_a00.1233.obj,stimuli\BMW16\BMW16-Noise_f2.00_a00.1233.obj,stimuli\BMW16\BMW16-ref.obj,0.000129,0.025707918,0.09342177,0.146809,0.378517,0.010669499999999998
BMW16,Male,White/Caucasian,Noise_f2.00,BMW16-Noise_f2.00_a00.1727.obj,stimuli\BMW16\BMW16-Noise_f2.00_a00.1727.obj,stimuli\BMW16\BMW16-ref.obj,0.000181,0.036009525,0.13374654,0.169388,0.458929,0.0149135
BMW16,Male,White/Caucasian,Noise_f2.00,BMW16-Noise_f2.00_a00.2220.obj,stimuli\BMW16\BMW16-Noise_f2.00_a00.2220.obj,stimuli\BMW16\BMW16-ref.obj,0.000232,0.046328705,0.17279617,0.191912,0.518432,0.019145500000000003
BMW16,Male,White/Caucasian,Simp,BMW16-ref.obj,stimuli\BMW16\BMW16-ref.obj,stimuli\BMW16\BMW16-ref.obj,0,-1,0,-1,0,0.0
BMW16,Male,White/Caucasian,Simp,BMW16-Simp_p25.00.obj,stimuli\BMW16\BMW16-Simp_p25.00.obj,stimuli\BMW16\BMW16-ref.obj,0.000331,-1,0.053600193,-1,0.276957,0.0082285
BMW16,Male,White/Caucasian,Simp,BMW16-Simp_p12.50.obj,stimuli\BMW16\BMW16-Simp_p12.50.obj,stimuli\BMW16\BMW16-ref.obj,0.000644,-1,0.136650265,-1,0.386447,0.019019
BMW16,Male,White/Caucasian,Simp,BMW16-Simp_p06.25.obj,stimuli\BMW16\BMW16-Simp_p06.25.obj,stimuli\BMW16\BMW16-ref.obj,0.000927,-1,0.286365885,-1,0.464706,0.039496500000000004
BMW16,Male,White/Caucasian,Simp,BMW16-Simp_p03.12.obj,stimuli\BMW16\BMW16-Simp_p03.12.obj,stimuli\BMW16\BMW16-ref.obj,0.002053,-1,0.47547042,-1,0.521173,0.07664499999999999
BMW16,Male,White/Caucasian,Smooth,BMW16-ref.obj,stimuli\BMW16\BMW16-ref.obj,stimuli\BMW16\BMW16-ref.obj,0,0,0,0,0,0.0
