basemesh,dst_type,setting,magnitude,JOD,METRO,FMPD,DAME,MSDM,MSDM2,RMS
BML03,Noise_f0.34,far_normal,ref,0,0,0,0,0,0,0
BML03,Noise_f0.34,far_normal,Noise_f0.34_a00.0675,0.369625479179773,7.4e-05,0.021244451,0.009691808,0.090358,0.158006,0.0064135
BML03,Noise_f0.34,far_normal,Noise_f0.34_a00.1125,-0.695898095285235,0.000124,0.049115542,0.016153292,0.113618,0.241802,0.0106855
BML03,Noise_f0.34,far_normal,Noise_f0.34_a00.1575,0.21582786886147,0.000173,0.076600748,0.02261701,0.135041,0.308759,0.0149535
BML03,Noise_f0.34,far_normal,Noise_f0.34_a00.2025,-1.02920722085596,0.000223,0.103383171,0.029082444,0.155149,0.363442,0.019217
BML03,Noise_f2.00,far_normal,ref,0,0,0,0,0,0,0
BML03,Noise_f2.00,far_normal,Noise_f2.00_a00.0740,0.590073427197632,7.9e-05,0.05076323,0.015414453,0.126117,0.266456,0.0064165
BML03,Noise_f2.00,far_normal,Noise_f2.00_a00.1233,-0.590073731713015,0.000131,0.09276262,0.025696752,0.150142,0.381846,0.010678
BML03,Noise_f2.00,far_normal,Noise_f2.00_a00.1727,1.27760705454115,0.000184,0.132700654,0.035992194,0.173804,0.462527,0.0149265
BML03,Noise_f2.00,far_normal,Noise_f2.00_a00.2220,0.211709552530645,0.000236,0.171436552,0.046304381,0.195979,0.522204,0.019162
BML03,Simp,far_normal,ref,0,0,0,-1,-1,0,0
BML03,Simp,far_normal,Simp_p25.00,-0.593811366947005,0.000332,0.054052147,-1,-1,0.277643,0.0081665
BML03,Simp,far_normal,Simp_p12.50,-1.04944212078971,0.000428,0.138654054,-1,-1,0.385746,0.0188745
BML03,Simp,far_normal,Simp_p06.25,-0.798421137891728,0.000902,0.281985334,-1,-1,0.460997,0.0397275
BML03,Simp,far_normal,Simp_p03.12,-1.72743437726419,0.00163,0.486507255,-1,-1,0.516809,0.077418
BML03,Smooth,far_normal,ref,0,0,0,0,0,0,0
BML03,Smooth,far_normal,Smooth_i02,-0.697189429703729,0.001855,0.003995894,0.003279524,0.110136,0.0684298,0.1164195
BML03,Smooth,far_normal,Smooth_i06,-0.531242426395058,0.004444,0.004677246,0.006398028,0.137821,0.115945,0.34037
BML03,Smooth,far_normal,Smooth_i12,-0.442547103738784,0.007796,0.004968808,0.009356082,0.16463,0.160556,0.6597325
BML03,Smooth,far_normal,Smooth_i20,-0.957714275527378,0.011691,0.005130168,0.01189598,0.194451,0.203063,1.06243
BML04,Noise_f0.01,far_normal,ref,0,0,0,0,0,0,0
BML04,Noise_f0.01,far_normal,Noise_f0.01_a05.0000,-1.01894642890542,0.003781,0.001172604,0.005734306,0.126235,0.171938,0.543418
BML04,Noise_f0.01,far_normal,Noise_f0.01_a08.3330,-2.39395629792953,0.006287,0.002922434,0.009565057,0.18617,0.267811,0.903144
BML04,Noise_f0.01,far_normal,Noise_f0.01_a11.6665,-2.34945880619263,0.008781,0.005382683,0.013409535,0.250874,0.328834,1.259558
BML04,Noise_f0.01,far_normal,Noise_f0.01_a15.0000,-3.3968222317842,0.011259,0.008553259,0.0172725,0.303576,0.376583,1.6119025
BML04,Noise_f0.06,far_normal,ref,0,0,0,0,0,0,0
BML04,Noise_f0.06,far_normal,Noise_f0.06_a00.2100,-0.324358863208874,0.00021,0.005346188,0.005316628,0.078647,0.0894553,0.0238705
BML04,Noise_f0.06,far_normal,Noise_f0.06_a00.3500,-0.579648608593062,0.000351,0.015052695,0.008860908,0.098612,0.14258,0.039782
BML04,Noise_f0.06,far_normal,Noise_f0.06_a00.4900,-1.38117254910578,0.000491,0.026268378,0.012406115,0.119065,0.185499,0.0556935
BML04,Noise_f0.06,far_normal,Noise_f0.06_a00.6300,-2.55336995608103,0.000631,0.03795023,0.015951957,0.139173,0.220806,0.071602
BML04,Noise_f0.34,far_normal,ref,0,0,0,0,0,0,0
BML04,Noise_f0.34,far_normal,Noise_f0.34_a00.0675,0.351355747932099,7.4e-05,0.022300939,0.009253253,0.091779,0.162465,0.0064435
BML04,Noise_f0.34,far_normal,Noise_f0.34_a00.1125,0.211591398991474,0.000123,0.050421291,0.01542213,0.116069,0.246191,0.010735
BML04,Noise_f0.34,far_normal,Noise_f0.34_a00.1575,0.277836645189051,0.000172,0.077863681,0.021592976,0.139474,0.313226,0.015022
BML04,Noise_f0.34,far_normal,Noise_f0.34_a00.2025,-0.518433715393917,0.000221,0.104736429,0.027765444,0.160727,0.367905,0.0193065
BML04,Noise_f2.00,far_normal,ref,0,0,0,0,0,0,0
BML04,Noise_f2.00,far_normal,Noise_f2.00_a00.0740,0.246483347196112,8.7e-05,0.052338855,0.014806247,0.127096,0.276502,0.0063855
BML04,Noise_f2.00,far_normal,Noise_f2.00_a00.1233,-0.246482747556253,0.000144,0.095409686,0.024684711,0.152618,0.391879,0.0106245
BML04,Noise_f2.00,far_normal,Noise_f2.00_a00.1727,-1.09269085312406,0.000202,0.136876544,0.034577353,0.176477,0.471631,0.0148505
BML04,Noise_f2.00,far_normal,Noise_f2.00_a00.2220,-0.283480303211669,0.00026,0.177076258,0.044487874,0.199989,0.530692,0.0190645
BML04,Simp,far_normal,ref,0,0,0,-1,-1,0,0
BML04,Simp,far_normal,Simp_p25.00,-0.12945312176938,0.000312,0.052095888,-1,-1,0.27392,0.007845
BML04,Simp,far_normal,Simp_p12.50,0.129453314933342,0.000597,0.133826122,-1,-1,0.385374,0.018328
BML04,Simp,far_normal,Simp_p06.25,-0.833042742160386,0.00088,0.277554097,-1,-1,0.462723,0.0379845
BML04,Simp,far_normal,Simp_p03.12,-0.351794550720795,0.00159,0.462479333,-1,-1,0.513731,0.075144
BML04,Smooth,far_normal,ref,0,0,0,0,0,0,0
BML04,Smooth,far_normal,Smooth_i02,-0.600465737239537,0.001855,0.0040619,0.002933907,0.109423,0.0674088,0.1087765
BML04,Smooth,far_normal,Smooth_i06,-0.390506690595201,0.004444,0.004842031,0.005682182,0.136372,0.116604,0.3177725
BML04,Smooth,far_normal,Smooth_i12,-1.81688762799997,0.007797,0.005237133,0.008277139,0.162009,0.161522,0.6153615
BML04,Smooth,far_normal,Smooth_i20,-0.547457570586939,0.011693,0.005448671,0.010503337,0.190816,0.204917,0.990323
BML05,Noise_f0.01,far_normal,ref,0,0,0,0,0,0,0
BML05,Noise_f0.01,far_normal,Noise_f0.01_a05.0000,-0.832641534136929,0.003785,0.000768517,0.006066883,0.125092,0.18078,0.531127
BML05,Noise_f0.01,far_normal,Noise_f0.01_a08.3330,-1.7683692115469,0.006297,0.002490798,0.010124933,0.188114,0.271278,0.8822115
BML05,Noise_f0.01,far_normal,Noise_f0.01_a11.6665,-3.03974509516169,0.008795,0.005267962,0.014201403,0.255277,0.334968,1.2291235
BML05,Noise_f0.01,far_normal,Noise_f0.01_a15.0000,-4.19700307022138,0.011274,0.00871225,0.018301636,0.312553,0.381907,1.5719395
BML05,Noise_f0.06,far_normal,ref,0,0,0,0,0,0,0
BML05,Noise_f0.06,far_normal,Noise_f0.06_a00.2100,-0.982531089013492,0.000202,0.005506445,0.005477383,0.077955,0.0919188,0.0234095
BML05,Noise_f0.06,far_normal,Noise_f0.06_a00.3500,-1.43444320889898,0.000337,0.015889068,0.009129132,0.098561,0.145529,0.039013
BML05,Noise_f0.06,far_normal,Noise_f0.06_a00.4900,-1.06994882359799,0.000471,0.028178607,0.012782113,0.12092,0.188638,0.054611
BML05,Noise_f0.06,far_normal,Noise_f0.06_a00.6300,-2.95819939856264,0.000606,0.040648578,0.016435972,0.141398,0.224021,0.0702135
BML05,Noise_f0.34,far_normal,ref,0,0,0,0,0,0,0
BML05,Noise_f0.34,far_normal,Noise_f0.34_a00.0675,-0.517041625720824,7e-05,0.02262594,0.009361696,0.091359,0.165051,0.0064315
BML05,Noise_f0.34,far_normal,Noise_f0.34_a00.1125,-1.032413521433,0.000116,0.05171446,0.015603023,0.11764,0.249079,0.010715
BML05,Noise_f0.34,far_normal,Noise_f0.34_a00.1575,-2.61361570892535,0.000162,0.079976091,0.021846533,0.141485,0.315686,0.014993
BML05,Noise_f0.34,far_normal,Noise_f0.34_a00.2025,-3.14342896198454,0.000207,0.107149235,0.028091916,0.163605,0.369976,0.0192695
BML05,Noise_f2.00,far_normal,ref,0,0,0,0,0,0,0
BML05,Noise_f2.00,far_normal,Noise_f2.00_a00.0740,0.797660235585895,7.7e-05,0.052315995,0.014852677,0.12666,0.28006,0.0063565
BML05,Noise_f2.00,far_normal,Noise_f2.00_a00.1233,0.757049370538962,0.000129,0.095161289,0.024762499,0.153125,0.395922,0.010577
BML05,Noise_f2.00,far_normal,Noise_f2.00_a00.1727,0.463858041087707,0.000179,0.136014773,0.034686624,0.177607,0.475501,0.0147855
BML05,Noise_f2.00,far_normal,Noise_f2.00_a00.2220,-0.629289759082532,0.00023,0.175354853,0.044628748,0.200359,0.533819,0.018981
BML05,Simp,far_normal,ref,0,0,0,-1,-1,0,0
BML05,Simp,far_normal,Simp_p25.00,1.00979936478763,0.000252,0.05142557,-1,-1,0.276941,0.0078355
BML05,Simp,far_normal,Simp_p12.50,0.552708139986418,0.000552,0.133181625,-1,-1,0.386652,0.0183495
BML05,Simp,far_normal,Simp_p06.25,-0.443678378468039,0.001047,0.277978439,-1,-1,0.463082,0.038353
BML05,Simp,far_normal,Simp_p03.12,-1.62179612878645,0.001677,0.46697356,-1,-1,0.521264,0.075989
BML05,Smooth,far_normal,ref,0,0,0,0,0,0,0
BML05,Smooth,far_normal,Smooth_i02,-0.308317238821599,0.001859,0.003911954,0.003020743,0.107487,0.0664173,0.114723
BML05,Smooth,far_normal,Smooth_i06,0.308316900074044,0.004454,0.004492624,0.005846634,0.13427,0.114818,0.335592
BML05,Smooth,far_normal,Smooth_i12,-0.0879741496704595,0.007816,0.004737562,0.00851084,0.160067,0.158704,0.6506985
BML05,Smooth,far_normal,Smooth_i20,-0.643545249124045,0.01172,0.004815703,0.010794959,0.188685,0.199609,1.0483365
BML06,Noise_f0.01,far_normal,ref,0,0,0,0,0,0,0
BML06,Noise_f0.01,far_normal,Noise_f0.01_a05.0000,-1.49429950805811,0.003803,0.000831077,0.006404147,0.127659,0.187953,0.5293525
BML06,Noise_f0.01,far_normal,Noise_f0.01_a08.3330,-2.21522168412412,0.006326,0.002652842,0.010688134,0.189769,0.281398,0.8794215
BML06,Noise_f0.01,far_normal,Noise_f0.01_a11.6665,-3.64197445821152,0.008834,0.005315242,0.014991594,0.25581,0.342513,1.2266335
BML06,Noise_f0.01,far_normal,Noise_f0.01_a15.0000,-4.76021235903056,0.011327,0.009089125,0.019320621,0.31218,0.389705,1.569775
BML06,Noise_f0.06,far_normal,ref,0,0,0,0,0,0,0
BML06,Noise_f0.06,far_normal,Noise_f0.06_a00.2100,-1.22865461810552,0.000207,0.005792146,0.005719892,0.077566,0.0915879,0.0233135
BML06,Noise_f0.06,far_normal,Noise_f0.06_a00.3500,-1.01567122604492,0.000344,0.01655209,0.009533139,0.098722,0.144996,0.038848
BML06,Noise_f0.06,far_normal,Noise_f0.06_a00.4900,-1.55628109691715,0.000482,0.029180874,0.013347533,0.121171,0.187178,0.0543845
BML06,Noise_f0.06,far_normal,Noise_f0.06_a00.6300,-1.28597612521124,0.00062,0.042068593,0.017162758,0.141702,0.221927,0.0699165
BML06,Noise_f0.34,far_normal,ref,0,0,0,0,0,0,0
BML06,Noise_f0.34,far_normal,Noise_f0.34_a00.0675,0.0570318761302579,7.8e-05,0.021907629,0.009603389,0.090237,0.161393,0.0063935
BML06,Noise_f0.34,far_normal,Noise_f0.34_a00.1125,-0.0570324150752832,0.000131,0.050718895,0.016006079,0.115129,0.245354,0.010649
BML06,Noise_f0.34,far_normal,Noise_f0.34_a00.1575,-0.935671759427178,0.000183,0.078754241,0.022411143,0.139078,0.312714,0.0149035
BML06,Noise_f0.34,far_normal,Noise_f0.34_a00.2025,-1.61540787736521,0.000235,0.105579736,0.028818066,0.160797,0.367983,0.0191525
BML06,Noise_f2.00,far_normal,ref,0,0,0,0,0,0,0
BML06,Noise_f2.00,far_normal,Noise_f2.00_a00.0740,0.435339316028486,7.6e-05,0.051008844,0.015149824,0.125892,0.271584,0.0063765
BML06,Noise_f2.00,far_normal,Noise_f2.00_a00.1233,-0.435339176045548,0.000126,0.093796444,0.025257556,0.150945,0.38826,0.010612
BML06,Noise_f2.00,far_normal,Noise_f2.00_a00.1727,-1.05353442243596,0.000177,0.134425628,0.035380045,0.176052,0.469464,0.014831
BML06,Noise_f2.00,far_normal,Noise_f2.00_a00.2220,-1.91477808908369,0.000227,0.173844905,0.045521192,0.199948,0.529404,0.019041
BML06,Simp,far_normal,ref,0,0,0,-1,-1,0,0
BML06,Simp,far_normal,Simp_p25.00,-0.533494223602859,0.000545,0.050810499,-1,-1,0.278622,0.0079395
BML06,Simp,far_normal,Simp_p12.50,-0.204348697573816,0.000792,0.134262599,-1,-1,0.386844,0.018522
BML06,Simp,far_normal,Simp_p06.25,-1.99102030891996,0.00084,0.280567762,-1,-1,0.464527,0.0385765
BML06,Simp,far_normal,Simp_p03.12,-1.52618455030166,0.001422,0.483187823,-1,-1,0.519087,0.077185
BML06,Smooth,far_normal,ref,0,0,0,0,0,0,0
BML06,Smooth,far_normal,Smooth_i02,0.588941122286534,0.001917,0.004142805,0.003191071,0.108872,0.0668868,0.116196
BML06,Smooth,far_normal,Smooth_i06,-0.588941076788038,0.004592,0.004800112,0.006194587,0.135083,0.117709,0.339554
BML06,Smooth,far_normal,Smooth_i12,-0.433041125226464,0.008055,0.005090129,0.009017675,0.16188,0.162547,0.6578055
BML06,Smooth,far_normal,Smooth_i20,-0.886543580490238,0.012082,0.005164912,0.011414433,0.190926,0.205513,1.058892
BML07,Noise_f0.01,far_normal,ref,0,0,0,0,0,0,0
BML07,Noise_f0.01,far_normal,Noise_f0.01_a05.0000,0.978774816817915,0.003711,0.001039029,0.006243085,0.123651,0.170823,0.5361565
BML07,Noise_f0.01,far_normal,Noise_f0.01_a08.3330,-0.720980484016089,0.006171,0.002958643,0.010416817,0.186934,0.266101,0.8907905
BML07,Noise_f0.01,far_normal,Noise_f0.01_a11.6665,-0.998161529776019,0.008618,0.005809191,0.014607946,0.252214,0.327017,1.241935
BML07,Noise_f0.01,far_normal,Noise_f0.01_a15.0000,-2.58257666095648,0.011053,0.009400132,0.018822479,0.304924,0.374109,1.5889435
BML07,Noise_f0.06,far_normal,ref,0,0,0,0,0,0,0
BML07,Noise_f0.06,far_normal,Noise_f0.06_a00.2100,-0.485254416568806,0.000198,0.005905486,0.005570515,0.077235,0.0870905,0.023522
BML07,Noise_f0.06,far_normal,Noise_f0.06_a00.3500,-1.09026940834683,0.000329,0.016993585,0.009284531,0.096742,0.139042,0.0391975
BML07,Noise_f0.06,far_normal,Noise_f0.06_a00.4900,-0.726712071582101,0.000461,0.029740393,0.012999987,0.116655,0.181817,0.054876
BML07,Noise_f0.06,far_normal,Noise_f0.06_a00.6300,-2.43853217677963,0.000593,0.042615841,0.016716502,0.13594,0.217824,0.0705525
BML07,Noise_f0.34,far_normal,ref,0,0,0,0,0,0,0
BML07,Noise_f0.34,far_normal,Noise_f0.34_a00.0675,1.68604050275951,6.7e-05,0.02358582,0.009576985,0.090064,0.158728,0.006428
BML07,Noise_f0.34,far_normal,Noise_f0.34_a00.1125,-0.0445261558634451,0.000112,0.053353474,0.015961876,0.11357,0.243765,0.0107075
BML07,Noise_f0.34,far_normal,Noise_f0.34_a00.1575,-0.302288746668294,0.000157,0.082102164,0.022349109,0.134947,0.311153,0.014983
BML07,Noise_f0.34,far_normal,Noise_f0.34_a00.2025,-0.541147011818744,0.000201,0.109831928,0.028738217,0.155302,0.365855,0.0192555
BML07,Noise_f2.00,far_normal,ref,0,0,0,0,0,0,0
BML07,Noise_f2.00,far_normal,Noise_f2.00_a00.0740,-0.838750072253948,8e-05,0.052320604,0.015120587,0.126456,0.271159,0.006412
BML07,Noise_f2.00,far_normal,Noise_f2.00_a00.1233,-0.714114501860602,0.000133,0.095395874,0.025206924,0.149993,0.386586,0.010669
BML07,Noise_f2.00,far_normal,Noise_f2.00_a00.1727,-1.78719712848347,0.000187,0.136693193,0.035305819,0.173217,0.466388,0.0149145
BML07,Noise_f2.00,far_normal,Noise_f2.00_a00.2220,-1.0878126267289,0.00024,0.176732666,0.045420888,0.194772,0.52546,0.0191445
BML07,Simp,far_normal,ref,0,0,0,-1,-1,0,0
BML07,Simp,far_normal,Simp_p25.00,0.195586195795767,0.000276,0.0535107,-1,-1,0.274324,0.00803
BML07,Simp,far_normal,Simp_p12.50,0.370171132218839,0.000702,0.136761114,-1,-1,0.38505,0.0188445
BML07,Simp,far_normal,Simp_p06.25,-0.515748778056416,0.001046,0.280095836,-1,-1,0.46222,0.0395635
BML07,Simp,far_normal,Simp_p03.12,-1.5406500398758,0.00213,0.471601483,-1,-1,0.517117,0.0772975
BML07,Smooth,far_normal,ref,0,0,0,0,0,0,0
BML07,Smooth,far_normal,Smooth_i02,0.790809485100297,0.001854,0.004241556,0.003183542,0.108136,0.0666799,0.1167265
BML07,Smooth,far_normal,Smooth_i06,0.456591219736447,0.004442,0.005006022,0.006199494,0.135862,0.115243,0.341057
BML07,Smooth,far_normal,Smooth_i12,0.749466841712541,0.007795,0.005308806,0.009065114,0.162406,0.160864,0.6606795
BML07,Smooth,far_normal,Smooth_i20,0.138209007763272,0.01169,0.005368551,0.011527878,0.192396,0.203937,1.0633325
BML08,Noise_f0.01,far_normal,ref,0,0,0,0,0,0,0
BML08,Noise_f0.01,far_normal,Noise_f0.01_a05.0000,-0.321058484355497,0.003724,0.001283647,0.005881356,0.125033,0.177738,0.530511
BML08,Noise_f0.01,far_normal,Noise_f0.01_a08.3330,-0.9178373914535,0.006192,0.003861453,0.009810248,0.185396,0.268916,0.8817675
BML08,Noise_f0.01,far_normal,Noise_f0.01_a11.6665,-1.51210113365483,0.008647,0.007526545,0.013753764,0.251382,0.328966,1.2302525
BML08,Noise_f0.01,far_normal,Noise_f0.01_a15.0000,-1.81508219708734,0.011088,0.011943526,0.017717925,0.308047,0.374842,1.575157
BML08,Noise_f0.06,far_normal,ref,0,0,0,0,0,0,0
BML08,Noise_f0.06,far_normal,Noise_f0.06_a00.2100,-0.467129646795805,0.000209,0.007008246,0.005324626,0.077131,0.0894421,0.023864
BML08,Noise_f0.06,far_normal,Noise_f0.06_a00.3500,-1.06637079835352,0.000349,0.018711729,0.008874799,0.097396,0.141641,0.039773
BML08,Noise_f0.06,far_normal,Noise_f0.06_a00.4900,-2.30194563740485,0.000489,0.031881251,0.012426413,0.118162,0.184018,0.0556795
BML08,Noise_f0.06,far_normal,Noise_f0.06_a00.6300,-2.49870607569494,0.000628,0.04507312,0.015979131,0.138383,0.219248,0.0715825
BML08,Noise_f0.34,far_normal,ref,0,0,0,0,0,0,0
BML08,Noise_f0.34,far_normal,Noise_f0.34_a00.0675,0.868187729004672,6.8e-05,0.022068234,0.009103692,0.091961,0.164805,0.0064595
BML08,Noise_f0.34,far_normal,Noise_f0.34_a00.1125,0.6312833103724,0.000114,0.051003263,0.015172827,0.114543,0.250615,0.0107605
BML08,Noise_f0.34,far_normal,Noise_f0.34_a00.1575,0.572966901656098,0.000159,0.079393095,0.021243871,0.136347,0.318076,0.0150595
BML08,Noise_f0.34,far_normal,Noise_f0.34_a00.2025,0.602125167465089,0.000204,0.106961352,0.027316524,0.1569,0.372742,0.0193555
BML08,Noise_f2.00,far_normal,ref,0,0,0,0,0,0,0
BML08,Noise_f2.00,far_normal,Noise_f2.00_a00.0740,0.404886083851691,7.1e-05,0.051441833,0.014636754,0.127367,0.278631,0.006401
BML08,Noise_f2.00,far_normal,Noise_f2.00_a00.1233,-0.0224344364090749,0.000119,0.095010718,0.024402012,0.151664,0.394676,0.010651
BML08,Noise_f2.00,far_normal,Noise_f2.00_a00.1727,-0.71241069419206,0.000166,0.137440576,0.034181346,0.175276,0.474436,0.0148875
BML08,Noise_f2.00,far_normal,Noise_f2.00_a00.2220,-0.74218388488445,0.000213,0.178168209,0.043978911,0.197796,0.53304,0.0191115
BML08,Simp,far_normal,ref,0,0,0,-1,-1,0,0
BML08,Simp,far_normal,Simp_p25.00,0.888609115737545,0.000217,0.046719903,-1,-1,0.26749,0.0074345
BML08,Simp,far_normal,Simp_p12.50,0.455867623805642,0.000456,0.124344493,-1,-1,0.379803,0.0176085
BML08,Simp,far_normal,Simp_p06.25,-0.392454264871029,0.001033,0.26275193,-1,-1,0.458816,0.0368655
BML08,Simp,far_normal,Simp_p03.12,-1.01340886174654,0.001387,0.446776986,-1,-1,0.513385,0.074125
BML08,Smooth,far_normal,ref,0,0,0,0,0,0,0
BML08,Smooth,far_normal,Smooth_i02,0.642935070993823,0.001745,0.004117824,0.00292405,0.107102,0.0640388,0.121636
BML08,Smooth,far_normal,Smooth_i06,0.115685458331738,0.004182,0.004867486,0.005685162,0.134348,0.111706,0.3560255
BML08,Smooth,far_normal,Smooth_i12,0.236369181309135,0.007338,0.005327193,0.00831182,0.159149,0.155586,0.6906905
BML08,Smooth,far_normal,Smooth_i20,0.454471886669628,0.011004,0.005561044,0.010566689,0.186386,0.196341,1.1127635
BML09,Noise_f0.01,far_normal,ref,0,0,0,0,0,0,0
BML09,Noise_f0.01,far_normal,Noise_f0.01_a05.0000,-0.931310129828644,0.003665,0.000810432,0.005586201,0.124037,0.172971,0.541095
BML09,Noise_f0.01,far_normal,Noise_f0.01_a08.3330,-0.617404508735884,0.006099,0.00226924,0.009319019,0.184235,0.269296,0.8989925
BML09,Noise_f0.01,far_normal,Noise_f0.01_a11.6665,-1.76862136589391,0.008523,0.004521284,0.013064866,0.25079,0.338208,1.2531085
BML09,Noise_f0.01,far_normal,Noise_f0.01_a15.0000,-3.61969887510003,0.01093,0.007568508,0.016828562,0.308559,0.386481,1.60301
BML09,Noise_f0.06,far_normal,ref,0,0,0,0,0,0,0
BML09,Noise_f0.06,far_normal,Noise_f0.06_a00.2100,-0.271872923484634,0.00019,0.006369647,0.005266323,0.079147,0.0880574,0.0237305
BML09,Noise_f0.06,far_normal,Noise_f0.06_a00.3500,-1.29422321461227,0.000317,0.016916847,0.008777559,0.098123,0.139698,0.0395425
BML09,Noise_f0.06,far_normal,Noise_f0.06_a00.4900,-1.5137454393276,0.000444,0.028878245,0.012290078,0.118388,0.182197,0.055357
BML09,Noise_f0.06,far_normal,Noise_f0.06_a00.6300,-2.57097127064009,0.000571,0.041178611,0.015803641,0.137191,0.217922,0.071172
BML09,Noise_f0.34,far_normal,ref,0,0,0,0,0,0,0
BML09,Noise_f0.34,far_normal,Noise_f0.34_a00.0675,-0.523401820223187,7.3e-05,0.023231021,0.009152891,0.09225,0.161798,0.0064945
BML09,Noise_f0.34,far_normal,Noise_f0.34_a00.1125,-0.216372224945465,0.000122,0.052598459,0.015255258,0.114648,0.247274,0.0108175
BML09,Noise_f0.34,far_normal,Noise_f0.34_a00.1575,-0.981712644369309,0.000171,0.081389395,0.021359804,0.136139,0.315273,0.0151415
BML09,Noise_f0.34,far_normal,Noise_f0.34_a00.2025,-1.81142049842835,0.00022,0.109059909,0.027466328,0.155792,0.370372,0.019457
BML09,Noise_f2.00,far_normal,ref,0,0,0,0,0,0,0
BML09,Noise_f2.00,far_normal,Noise_f2.00_a00.0740,-0.196496212848229,7.4e-05,0.051772722,0.014628003,0.127117,0.277846,0.0063495
BML09,Noise_f2.00,far_normal,Noise_f2.00_a00.1233,0.19649623673527,0.000124,0.09468966,0.024386931,0.151314,0.394148,0.010564
BML09,Noise_f2.00,far_normal,Noise_f2.00_a00.1727,0.347548681116347,0.000173,0.13668923,0.034159405,0.172822,0.473893,0.014769
BML09,Noise_f2.00,far_normal,Noise_f2.00_a00.2220,-0.106088580510184,0.000222,0.177396199,0.043948742,0.194851,0.532327,0.0189575
BML09,Simp,far_normal,ref,0,0,0,-1,-1,0,0
BML09,Simp,far_normal,Simp_p25.00,0.436939379869503,0.000234,0.051028466,-1,-1,0.268809,0.0076965
BML09,Simp,far_normal,Simp_p12.50,0.289028425271039,0.000553,0.130156929,-1,-1,0.382603,0.017997
BML09,Simp,far_normal,Simp_p06.25,-0.0825692835854731,0.00094,0.268119733,-1,-1,0.460614,0.0372545
BML09,Simp,far_normal,Simp_p03.12,-1.58406874936025,0.001755,0.465811129,-1,-1,0.518862,0.0745385
BML09,Smooth,far_normal,ref,0,0,0,0,0,0,0
BML09,Smooth,far_normal,Smooth_i02,0.560171830311448,0.001861,0.004115526,0.00294536,0.11037,0.0647391,0.1113795
BML09,Smooth,far_normal,Smooth_i06,0.957803476330296,0.004459,0.004849401,0.005721238,0.136057,0.112876,0.325471
BML09,Smooth,far_normal,Smooth_i12,0.337627717238889,0.007825,0.005200553,0.008342343,0.161508,0.157777,0.6304745
BML09,Smooth,far_normal,Smooth_i20,-0.127771064946097,0.011735,0.005371367,0.01057708,0.189514,0.200526,1.0147375
BMP01,Noise_f0.01,far_normal,ref,0,0,0,0,0,0,0
BMP01,Noise_f0.01,far_normal,Noise_f0.01_a05.0000,0.87939445927574,0.003792,0.000821307,0.005569335,0.129117,0.177524,0.543295
BMP01,Noise_f0.01,far_normal,Noise_f0.01_a08.3330,-0.080667724657679,0.006304,0.002459698,0.009302268,0.194384,0.26765,0.902699
BMP01,Noise_f0.01,far_normal,Noise_f0.01_a11.6665,-0.748178576516993,0.008803,0.004623172,0.013058607,0.259176,0.326845,1.2593915
BMP01,Noise_f0.01,far_normal,Noise_f0.01_a15.0000,-2.61537186985506,0.011289,0.007660598,0.016844176,0.310337,0.371676,1.6125835
BMP01,Noise_f0.06,far_normal,ref,0,0,0,0,0,0,0
BMP01,Noise_f0.06,far_normal,Noise_f0.06_a00.2100,-0.481403639031557,0.000196,0.005709051,0.00511566,0.074097,0.0887794,0.023473
BMP01,Noise_f0.06,far_normal,Noise_f0.06_a00.3500,-0.466431375875993,0.000327,0.015737246,0.008526316,0.095877,0.141017,0.039117
BMP01,Noise_f0.06,far_normal,Noise_f0.06_a00.4900,-0.978723728883944,0.000458,0.027543135,0.011938079,0.117095,0.183423,0.0547645
BMP01,Noise_f0.06,far_normal,Noise_f0.06_a00.6300,-2.30630065434913,0.000589,0.039565096,0.015350854,0.137169,0.218785,0.0704045
BMP01,Noise_f0.34,far_normal,ref,0,0,0,0,0,0,0
BMP01,Noise_f0.34,far_normal,Noise_f0.34_a00.0675,-1.02649910878967,7.4e-05,0.021263962,0.008818797,0.091175,0.163645,0.0064115
BMP01,Noise_f0.34,far_normal,Noise_f0.34_a00.1125,-1.09855321409667,0.000123,0.049038706,0.01469831,0.116539,0.249574,0.0106805
BMP01,Noise_f0.34,far_normal,Noise_f0.34_a00.1575,-0.254998566322301,0.000172,0.076655077,0.020579999,0.141053,0.317739,0.0149455
BMP01,Noise_f0.34,far_normal,Noise_f0.34_a00.2025,-0.856109901449304,0.000221,0.103433448,0.026463409,0.163336,0.373046,0.019207
BMP01,Noise_f2.00,far_normal,ref,0,0,0,0,0,0,0
BMP01,Noise_f2.00,far_normal,Noise_f2.00_a00.0740,-0.191160301380524,7.9e-05,0.052969648,0.014481358,0.126425,0.290593,0.006388
BMP01,Noise_f2.00,far_normal,Noise_f2.00_a00.1233,-0.560668556415939,0.000131,0.096736334,0.024142628,0.154022,0.410039,0.0106295
BMP01,Noise_f2.00,far_normal,Noise_f2.00_a00.1727,-0.394017402448622,0.000184,0.138670975,0.033818133,0.180334,0.491232,0.0148565
BMP01,Noise_f2.00,far_normal,Noise_f2.00_a00.2220,-1.24001678697966,0.000237,0.179109497,0.043512255,0.206408,0.550497,0.0190695
BMP01,Simp,far_normal,ref,0,0,0,-1,-1,0,0
